Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.0,4.885974645614624,4.82217264175415,4.874255895614624,0.0659058466553688,1008000.0
1962-01-03,0.0,4.905133962631226,4.851934432983398,4.890253067016602,0.0659950897097586,1326400.0
1962-01-04,0.0,4.901971817016602,4.856584787368774,4.864397287368774,0.0655600475147366,1163200.0
1962-01-05,0.0,4.879650354385376,4.743489503860474,4.747395753860474,0.0639590984210371,1424000.0
1962-01-08,0.0,4.773995637893677,4.686755895614624,4.72860860824585,0.0636899759992956,1513600.0
1962-01-09,0.0,4.784970283508301,4.68359375,4.769345283508301,0.0643596677109599,1248000.0
1962-01-10,0.0,4.769345283508301,4.71298360824585,4.761532783508301,0.0642907992005348,900800.0
1962-01-11,0.0,4.866443395614624,4.750558137893677,4.859003067016602,0.0657195737585424,729600.0
1962-01-12,0.0,4.889880895614624,4.825706958770752,4.875,0.0658088587224483,1521600.0
1962-01-15,0.0,4.882440567016602,4.807291746139526,4.822916746139526,0.0649872832000255,1057600.0
1962-01-16,0.0,4.845238208770752,4.781435966491699,4.818638324737549,0.0650013424456118,667200.0
1962-01-17,0.0,4.860119104385376,4.776785612106323,4.788504362106323,0.0645803855732082,982400.0
1962-01-18,0.0,4.840959787368774,4.758370637893677,4.837053537368774,0.0653189681470394,992000.0
1962-01-19,0.0,4.856212854385376,4.799851179122925,4.83389139175415,0.0651875725015997,843200.0
1962-01-22,0.0,4.852678537368774,4.815104246139526,4.852678537368774,0.0654567331075668,848000.0
1962-01-23,0.0,4.848772287368774,4.807291746139526,4.818638324737549,0.0650013424456118,1030400.0
1962-01-24,0.0,4.82998514175415,4.792038679122925,4.803757429122925,0.0647666193544863,944000.0
1962-01-25,0.0,4.860119104385376,4.811197996139526,4.815104246139526,0.0649184063076972,1214400.0
1962-01-26,0.0,4.867559432983398,4.811197996139526,4.845238208770752,0.065339371562004,945600.0
1962-01-29,0.0,4.894903182983398,4.808035612106323,4.846354246139526,0.065193929709494,1656000.0
1962-01-30,0.0,4.899181604385376,4.850260496139526,4.87686014175415,0.0655664019286632,1998400.0
1962-01-31,0.0,4.922619104385376,4.828683137893677,4.877976179122925,0.0658914698287844,1944000.0
1962-02-01,0.0,4.983630895614624,4.892857074737549,4.983630895614624,0.0673515032976865,2697600.0
1962-02-02,0.0,5.175037145614624,4.96484375,5.175037145614624,0.07014891412109131,2819200.0
1962-02-05,0.0,5.1875,5.104538679122925,5.131138324737549,0.0693390704691409,2185600.0
1962-02-06,0.0,5.119791746139526,5.044270753860474,5.077939033508301,0.0686586312949657,1592000.0
1962-02-07,0.0,5.178199291229248,5.039248466491699,5.140996932983398,0.0698570124804973,1419200.0
1962-02-08,0.0,5.178571462631226,5.151971817016602,5.155878067016602,0.0700939111411571,771200.0
1962-02-09,0.0,5.181361675262451,5.12890625,5.16610860824585,0.07039362937211979,721600.0
1962-02-12,0.0,5.226004362106323,5.169642925262451,5.207217216491699,0.0710206711664795,555200.0
1962-02-13,0.0,5.199776887893677,5.127418041229248,5.188058137893677,0.0707978019490837,1113600.0
1962-02-14,0.0,5.200148820877075,5.131696462631226,5.200148820877075,0.0708534140139818,753600.0
1962-02-15,0.0,5.245163679122925,5.184895753860474,5.218935966491699,0.0711251311004161,884800.0
1962-02-16,0.0,5.267857074737549,5.207589387893677,5.252604246139526,0.0716337598860263,971200.0
1962-02-19,0.0,5.324962854385376,5.252604246139526,5.287388324737549,0.0719959875568746,1931200.0
1962-02-20,0.0,5.30654764175415,5.257254362106323,5.295200824737549,0.0720656346529721,987200.0
1962-02-21,0.0,5.280319929122925,5.230654716491699,5.238095283508301,0.0713480273261666,896000.0
1962-02-23,0.0,5.242001533508301,5.204055070877075,5.227120637893677,0.0711460122838615,966400.0
1962-02-26,0.0,5.245907783508301,5.193080425262451,5.193080425262451,0.0706861466169357,798400.0
1962-02-27,0.0,5.250185966491699,5.170758962631226,5.238467216491699,0.0712992325425148,1203200.0
1962-02-28,0.0,5.277157783508301,5.208705425262451,5.212611675262451,0.0708602350205182,2307200.0
1962-03-01,0.0,5.250558137893677,5.145275354385376,5.239211320877075,0.0712016122415661,1060800.0
1962-03-02,0.0,5.250558137893677,5.216145753860474,5.223586320877075,0.0710623264312744,948800.0
1962-03-05,0.0,5.223586320877075,5.171130895614624,5.215773820877075,0.0709926979616284,1118400.0
1962-03-06,0.0,5.208333253860474,5.170758962631226,5.182105541229248,0.0704840682446956,646400.0
1962-03-07,0.0,5.230654716491699,5.159040212631226,5.166852712631226,0.07029598206281651,1190400.0
1962-03-08,0.0,5.173549175262451,5.120349645614624,5.132068395614624,0.0699337916448711,1296000.0
1962-03-09,0.0,5.184895753860474,5.12109375,5.143787145614624,0.070038255304098,956800.0
1962-03-12,0.0,5.165736675262451,5.120349645614624,5.161830425262451,0.07040758151561011,699200.0
1962-03-13,0.0,5.184523820877075,5.143043041229248,5.150855541229248,0.07020551059395069,761600.0
1962-03-14,0.0,5.199776887893677,5.15438985824585,5.17001485824585,0.0704284394159912,827200.0
1962-03-15,0.0,5.238467216491699,5.162574291229248,5.219680070877075,0.0710275219753384,1251200.0
1962-03-16,0.0,5.238095283508301,5.192708253860474,5.234189033508301,0.0713131986558437,718400.0
1962-03-19,0.0,5.256882429122925,5.207589387893677,5.252976179122925,0.0715849930420517,907200.0
1962-03-20,0.0,5.267857074737549,5.210751533508301,5.240885496139526,0.0715293008834122,963200.0
1962-03-21,0.0,5.237351179122925,5.203310966491699,5.222098112106323,0.0712575847283004,856000.0
1962-03-22,0.0,5.226004362106323,5.147321462631226,5.195870637893677,0.0708674453198908,812800.0
1962-03-23,0.0,5.25186014175415,5.191964387893677,5.222098112106323,0.0712575847283004,905600.0
1962-03-26,0.0,5.218564033508301,5.151227712631226,5.155133962631226,0.0701915221288799,780800.0
1962-03-27,0.0,5.17782735824585,5.110119104385376,5.17001485824585,0.0704284394159912,776000.0
1962-03-28,0.0,5.219308137893677,5.17001485824585,5.215401887893677,0.0710415467619895,747200.0
1962-03-29,0.0,5.230654716491699,5.200520753860474,5.200520753860474,0.0708046145737171,659200.0
1962-03-30,0.0,5.230282783508301,5.192708253860474,5.211495637893677,0.07100671529769881,886400.0
1962-04-02,0.0,5.234189033508301,5.170386791229248,5.18173360824585,0.07053289934992779,800000.0
1962-04-03,0.0,5.211495637893677,5.116815567016602,5.135974645614624,0.0699686119332909,1000000.0
1962-04-04,0.0,5.15829610824585,5.074962854385376,5.116443395614624,0.0697945058345794,1123200.0
1962-04-05,0.0,5.124255895614624,5.048363208770752,5.124255895614624,0.06986414827406401,755200.0
1962-04-06,0.0,5.188058137893677,5.127418041229248,5.168526887893677,0.0706236958503722,652800.0
1962-04-09,0.0,5.176339387893677,5.077753067016602,5.122395753860474,0.0701082246378064,809600.0
1962-04-10,0.0,5.175967216491699,5.084821462631226,5.161086320877075,0.0705052055418491,996800.0
1962-04-11,0.0,5.218191862106323,5.146205425262451,5.146205425262451,0.0702682957053184,838400.0
1962-04-12,0.0,5.145833253860474,5.104352712631226,5.111793041229248,0.0698573179543018,1017600.0
1962-04-13,0.0,5.13876485824585,5.07421875,5.131324291229248,0.0700314044952392,822400.0
1962-04-16,0.0,5.13876485824585,5.089471817016602,5.112537145614624,0.0697597060352563,900800.0
1962-04-17,0.0,5.225260496139526,5.097284317016602,5.225260496139526,0.0713900150731205,1280000.0
1962-04-18,0.0,5.278459787368774,5.214285612106323,5.248697996139526,0.0715989284217356,1302400.0
1962-04-19,0.0,5.290550708770752,5.241257429122925,5.28311014175415,0.07200995087623589,1497600.0
1962-04-23,0.0,5.313244104385376,5.271763324737549,5.29092264175415,0.0720795905217527,1200000.0
1962-04-24,0.0,5.317150354385376,5.279575824737549,5.313244104385376,0.0724349273368715,1235200.0
1962-04-25,0.0,5.324962854385376,5.279575824737549,5.324962854385376,0.0725393947213887,1342400.0
1962-04-26,0.0,5.324962854385376,5.242001533508301,5.242001533508301,0.0713828513398766,2150400.0
1962-04-27,0.0,5.257254362106323,5.181361675262451,5.222842216491699,0.0711599625647068,1292800.0
1962-04-30,0.0,5.245163679122925,5.139136791229248,5.139136791229248,0.0701010469347238,1448000.0
1962-05-01,0.0,5.218564033508301,5.13485860824585,5.203683137893677,0.0709370877593754,1625600.0
1962-05-02,0.0,5.27139139175415,5.211123466491699,5.241629362106323,0.0714316889643668,1091200.0
1962-05-03,0.0,5.32421875,5.241629362106323,5.297619104385376,0.0722956592217087,1379200.0
1962-05-04,0.0,5.31640625,5.26748514175415,5.3125,0.0725325876846909,1088000.0
1962-05-07,0.0,5.30859375,5.271019458770752,5.286272287368774,0.072617158293724,662400.0
1962-05-08,0.0,5.305431604385376,5.252604246139526,5.263950824737549,0.07225887104868879,1132800.0
1962-05-09,0.0,5.25186014175415,5.213913679122925,5.236607074737549,0.07218142040073859,1166400.0
1962-05-10,0.0,5.221726179122925,5.056919574737549,5.135230541229248,0.0706915231421589,1865600.0
1962-05-11,0.0,5.176339387893677,5.074590682983398,5.08203125,0.0700025167316197,1324800.0
1962-05-14,0.0,5.11532735824585,4.937685966491699,5.092633962631226,0.070255217142403,2228800.0
1962-05-15,0.0,5.218191862106323,5.111793041229248,5.146949291229248,0.0707971453666686,1646400.0
1962-05-16,0.0,5.214657783508301,5.14657735824585,5.161830425262451,0.07103601843118659,1248000.0
1962-05-17,0.0,5.199032783508301,5.100818395614624,5.153645753860474,0.07101462595164759,934400.0
1962-05-18,0.0,5.179873466491699,5.12313985824585,5.157552003860474,0.07104984018951639,740800.0
1962-05-21,0.0,5.168154716491699,5.134114503860474,5.168154716491699,0.07130253966897719,646400.0
1962-05-22,0.0,5.172060966491699,5.06640625,5.093005895614624,0.0702061876654624,843200.0
1962-05-23,0.0,5.089099645614624,5.010044574737549,5.036272287368774,0.0694329719990491,1283200.0
1962-05-24,0.0,5.047991037368774,5.002604246139526,5.014322996139526,0.0690256636589764,1832000.0
1962-05-25,0.0,5.055431604385376,4.844494104385376,4.867559432983398,0.06691722571849809,1808000.0
1962-05-28,0.0,4.836309432983398,4.42392110824585,4.510416746139526,0.062284179963171406,5283200.0
1962-05-29,0.0,4.867559432983398,4.394159317016602,4.863653182983398,0.0668820179998873,5252800.0
1962-05-31,0.0,5.010788679122925,4.823660612106323,4.86904764175415,0.0667210929095744,3552000.0
1962-06-01,0.0,4.901971817016602,4.815476179122925,4.886346817016602,0.0671912599354981,1923200.0
1962-06-04,0.0,4.893415212631226,4.754092216491699,4.754092216491699,0.06537070684134949,2672000.0
1962-06-05,0.0,4.860119104385376,4.727492570877075,4.800223112106323,0.06589125841856,1788800.0
1962-06-06,0.0,4.93954610824585,4.785342216491699,4.85342264175415,0.0665802787989377,1588800.0
1962-06-07,0.0,4.872581958770752,4.827194929122925,4.853794574737549,0.0665312204509972,868800.0
1962-06-08,0.0,4.86514139175415,4.775111675262451,4.804873466491699,0.06582837086170899,899200.0
1962-06-11,0.0,4.816220283508301,4.763392925262451,4.778273820877075,0.06548389419913281,1310400.0
1962-06-12,0.0,4.796689033508301,4.690662145614624,4.690662145614624,0.06438005995005361,2171200.0
1962-06-13,0.0,4.69921875,4.627232074737549,4.635044574737549,0.0634596738964318,1726400.0
1962-06-14,0.0,4.65420389175415,4.566964387893677,4.593191862106323,0.0629253461956977,1880000.0
1962-06-15,0.0,4.709821462631226,4.552083253860474,4.6875,0.0642467299476265,2107200.0
1962-06-18,0.0,4.795944929122925,4.616257429122925,4.792038679122925,0.0658698845654725,1424000.0
1962-06-19,0.0,4.769717216491699,4.72079610824585,4.735677003860474,0.0650476301088928,888000.0
1962-06-20,0.0,4.754464387893677,4.690662145614624,4.735305070877075,0.0650966418907045,931200.0
1962-06-21,0.0,4.750558137893677,4.66015625,4.6640625,0.0640355069190262,1246400.0
1962-06-22,0.0,4.675037145614624,4.592447996139526,4.596354246139526,0.0630586687475442,1404800.0
1962-06-25,0.0,4.610863208770752,4.527901887893677,4.610863208770752,0.0633465163409709,2430400.0
1962-06-26,0.0,4.6796875,4.588169574737549,4.617931604385376,0.0635150093585252,1504000.0
1962-06-27,0.0,4.644903182983398,4.588169574737549,4.637462854385376,0.0636910386383533,1033600.0
1962-06-28,0.0,4.728236675262451,4.648809432983398,4.728236675262451,0.0649282047525047,1595200.0
1962-06-29,0.0,4.773251533508301,4.705543041229248,4.747023820877075,0.0652022445574402,1313600.0
1962-07-02,0.0,4.844121932983398,4.739211320877075,4.832775354385376,0.0665513146668672,846400.0
1962-07-03,0.0,4.844121932983398,4.802269458770752,4.836309432983398,0.0666355760768055,1316800.0
1962-07-05,0.0,4.866815567016602,4.817894458770752,4.859003067016602,0.0669448319822549,984000.0
1962-07-06,0.0,4.85546875,4.813616037368774,4.844121932983398,0.0667059924453496,1000000.0
1962-07-09,0.0,4.862909317016602,4.813988208770752,4.844121932983398,0.0667059924453496,1206400.0
1962-07-10,0.0,4.960751533508301,4.859375,4.901227712631226,0.0674301553517579,3822400.0
1962-07-11,0.0,4.950520753860474,4.875,4.920758962631226,0.0676061939448117,1020800.0
1962-07-12,0.0,4.954799175262451,4.89453125,4.946986675262451,0.06799971871078,1240000.0
1962-07-13,0.0,4.973214387893677,4.905505895614624,4.954427003860474,0.068119155243039,707200.0
1962-07-16,0.0,4.973214387893677,4.935267925262451,4.973214387893677,0.0683932490646838,804800.0
1962-07-17,0.0,4.999441862106323,4.860491037368774,4.867931604385376,0.0668681552633643,913600.0
1962-07-18,0.0,4.842447996139526,4.751674175262451,4.830729246139526,0.0662709092721343,1113600.0
1962-07-19,0.0,4.857700824737549,4.789992570877075,4.823660612106323,0.06610249169170851,747200.0
1962-07-20,0.0,4.857700824737549,4.797433137893677,4.827566862106323,0.0661376984789967,731200.0
1962-07-23,0.0,4.839285612106323,4.805245637893677,4.805245637893677,0.06577939260751,662400.0
1962-07-24,0.0,4.842819929122925,4.801339387893677,4.824032783508301,0.0660534258931874,489600.0
1962-07-25,0.0,4.850260496139526,4.797805070877075,4.813058137893677,0.0658497978001832,566400.0
1962-07-26,0.0,4.858072996139526,4.816592216491699,4.839285612106323,0.0662433058023452,814400.0
1962-07-27,0.0,4.843191862106323,4.798177003860474,4.835379362106323,0.0662081036716699,480000.0
1962-07-30,0.0,4.906621932983398,4.827939033508301,4.887834787368774,0.0669951532036065,702400.0
1962-07-31,0.0,4.996279716491699,4.94735860824585,4.992373466491699,0.0686182910576462,1054400.0
1962-08-01,0.0,4.999814033508301,4.921130895614624,4.94345235824585,0.067915454506874,835200.0
1962-08-02,0.0,4.988839387893677,4.928571462631226,4.962611675262451,0.068140530027449,870400.0
1962-08-03,0.0,4.988839387893677,4.94735860824585,4.981398820877075,0.0684146024286746,568000.0
1962-08-06,0.0,4.996279716491699,4.93954610824585,4.965773820877075,0.0682737939059733,816000.0
