ticker,PC1,PC2,PC3,explained_var_PC1,explained_var_PC2,explained_var_PC3,loading_PC1_sick_frac,loading_PC1_mean_recovery_days,loading_PC1_health_frac,loading_PC1_mean_sick_return,loading_PC2_sick_frac,loading_PC2_mean_recovery_days,loading_PC2_health_frac,loading_PC2_mean_sick_return,loading_PC3_sick_frac,loading_PC3_mean_recovery_days,loading_PC3_health_frac,loading_PC3_mean_sick_return
BKNG,1.1987128777133607,-0.23746402336012706,-1.6091067796426655,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
CAT,-0.8662260352031291,0.6954578339464013,-0.0016888166170730412,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
COST,4.183716940690995,-0.5046744090467429,0.04595030550251167,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
CRM,-1.0574534647617775,-0.6510663876436151,0.5923956330305735,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
CSCO,-0.30909501420231555,0.19621262281723859,-0.9565748633054434,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
CVX,-0.26585557341699545,-1.4396340935783918,1.324082504483176,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
GILD,1.0326593149774943,0.31401462790528784,0.06951619024626156,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
GOOG,1.7874749847477232,0.816748937460696,0.07715132019681631,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
GS,-1.7612009039986276,-0.0993036126899744,-0.20359793314203334,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
ILMN,-0.2522128609882783,-2.8286752245878617,0.5721444207058818,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
INTC,-0.5345148935732972,1.693093680437206,0.1137334612251194,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
INTU,-0.19164044858371684,1.279378761518274,0.5578489800920229,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
ISRG,-1.0901311365560178,-2.1193332183373084,-1.50698442315558,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
JPM,-0.9721065254532976,0.6561134160439032,0.15501672128644164,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
KLAC,-1.2609971041780632,-0.14478873989320784,0.3419231687415969,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
LRCX,-1.0377171370492657,-0.3487833861231332,0.49125253865992075,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
MCHP,1.4863269382919357,-0.42855672294942726,1.9214470824838827,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
MDLZ,2.486138896868673,0.7317913527569617,-0.15409988867411684,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
MSFT,-1.5441300350160507,1.1839314665429939,-0.4083507039840993,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
MU,-0.6143327442372174,-0.9406194191458593,-0.15436947096542109,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
NFLX,-0.22884913684841576,-1.755058403600632,-1.6639333077314467,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
NVDA,-1.643864228738097,-0.3436045508800008,0.10275881520041474,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
ORLY,1.7827929831105913,0.7450390667789871,0.10114525363397639,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
PEP,2.0474689070963814,-0.3217051179510772,-0.10729034957780448,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
QCOM,2.808092542849886,-1.4135652259877358,-0.279918024537609,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
REGN,-1.257240887998665,-0.08725826524728618,0.3226736237885816,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
ROST,0.8508369131744091,-0.44501758800780833,-0.9742945132598635,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
SBUX,-1.9205077772877475,1.0845074970733402,-0.6807713053317257,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
SNPS,2.98280516924176,1.2623458086563555,-1.175270793112458,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
TXN,0.0911974161095112,0.6619156583065384,-0.8067102705791269,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
VRTX,1.1721605197436549,0.42485237448195634,1.330211052149852,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
WMT,-0.1902556919520087,1.300587792757797,0.5507524942248747,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
XOM,-0.2815972221997723,-1.6807343079775692,1.40475399978758,0.5113115150859909,0.258708538112412,0.1662330734359258,-0.6021582972255684,-0.478012545444627,0.6364734711552137,0.061732584552934996,-0.14061902604277499,0.29366170677854314,-0.0041936280260968795,0.9455006636542743,-0.4430073557386288,0.8095918661289969,0.21959180637744347,-0.3163620262154222
