Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.0,9.064276695251465,8.852776527404785,8.852776527404785,0.7757689356803894,48600.0
1962-01-03,0.0,8.91320514678955,8.73192024230957,8.73192024230957,0.7651784420013428,50700.0
1962-01-04,0.0,8.852776527404785,8.701705932617188,8.701705932617188,0.7625306844711304,45800.0
1962-01-05,0.0,8.882990837097168,8.671491622924805,8.79234790802002,0.7704741358757019,72600.0
1962-01-08,0.0,8.762133598327637,8.39956283569336,8.611063003540039,0.7545875310897827,88800.0
1962-01-09,0.0,8.701705932617188,8.459991455078125,8.490205764770508,0.7439971566200256,85900.0
1962-01-10,0.0,8.550634384155273,8.339134216308594,8.429777145385742,0.738701581954956,53500.0
1962-01-11,0.0,8.459991455078125,8.308919906616211,8.429777145385742,0.738701581954956,48600.0
1962-01-12,0.0,8.550634384155273,8.339134216308594,8.39956283569336,0.7360541224479675,48600.0
1962-01-15,0.0,8.429777145385742,8.157849311828613,8.248491287231445,0.7228153944015503,76600.0
1962-01-16,0.0,8.308919906616211,8.188063621520996,8.218276977539062,0.7201684713363647,40500.0
1962-01-17,0.0,8.278705596923828,8.12763500213623,8.157849311828613,0.7148725986480713,58400.0
1962-01-18,0.0,8.278705596923828,8.036992073059082,8.188063621520996,0.7175202369689941,69700.0
1962-01-19,0.0,8.248491287231445,8.097420692443848,8.157849311828613,0.7148725986480713,60400.0
1962-01-22,0.0,8.248491287231445,8.12763500213623,8.188063621520996,0.7175202369689941,66100.0
1962-01-23,0.0,8.248491287231445,8.12763500213623,8.157849311828613,0.7148725986480713,35200.0
1962-01-24,0.0,8.157849311828613,8.036992073059082,8.097420692443848,0.7095770835876465,47000.0
1962-01-25,0.0,8.188063621520996,8.067206382751465,8.097420692443848,0.7095770835876465,46600.0
1962-01-26,0.0,8.157849311828613,8.0067777633667,8.0067777633667,0.7016347646713257,30400.0
1962-01-29,0.0,8.067206382751465,8.0067777633667,8.036992073059082,0.7042821049690247,22300.0
1962-01-30,0.0,8.188063621520996,8.097420692443848,8.12763500213623,0.7122249603271484,68500.0
1962-01-31,0.0,8.218276977539062,8.12763500213623,8.188063621520996,0.7175202369689941,79400.0
1962-02-01,0.0,8.218276977539062,8.12763500213623,8.12763500213623,0.7122249603271484,42100.0
1962-02-02,0.0,8.248491287231445,8.157849311828613,8.218276977539062,0.7201684713363647,58000.0
1962-02-05,0.0,8.308919906616211,8.157849311828613,8.188063621520996,0.7175202369689941,91600.0
1962-02-06,0.0,8.278705596923828,8.12763500213623,8.278705596923828,0.7254632115364075,55900.0
1962-02-07,0.0,8.490205764770508,8.278705596923828,8.490205764770508,0.7439971566200256,111100.0
1962-02-08,0.0,8.459991455078125,8.39956283569336,8.459991455078125,0.7413497567176819,62800.0
1962-02-09,0.0,8.550634384155273,8.429777145385742,8.550634384155273,0.7492927312850952,38900.0
