Date,Open,High,Low,Close,Adj Close,Volume
1972-06-01,3.6932873725891113,4.576099872589111,4.57349568605423,4.57349568605423,0.40822441806085397,249600.0
1972-06-02,4.560007095336914,4.567819595336914,4.560007095336914,4.560007095336914,0.4064613236114382,172800.0
1972-06-05,4.487589597702026,4.500610411167145,4.484985411167145,4.500610411167145,0.39853059640154237,302400.0
1972-06-06,4.307497322559357,4.323122322559357,4.30489319562912,4.307497322559357,0.3772971569560467,196800.0
1972-06-07,4.267265617847443,4.267265617847443,4.259453117847443,4.259453117847443,0.3728546979837119,48000.0
1972-06-08,4.33991676568985,4.34772926568985,4.337312638759613,4.3425209522247314,0.38170838472433377,144000.0
1972-06-09,4.3183817863464355,4.323590099811554,4.313173472881317,4.3183817863464355,0.37905445811338717,43200.0
1972-06-12,4.379914820194244,4.385123193264008,4.379914820194244,4.385123193264008,0.3852724302560091,24000.0
1972-06-13,4.382519006729126,4.382519006729126,4.369498193264008,4.369498193264008,0.3852344520855695,76800.0
1972-06-14,4.329266250133514,4.334474563598633,4.329266250133514,4.329266250133514,0.3808106847573071,244800.0
1972-06-15,4.29424262046814,4.296846807003021,4.29424262046814,4.296846807003021,0.3764063243288546,206400.0
1972-06-16,4.288800418376923,4.296612918376923,4.288800418376923,4.296612918376923,0.3755404222756624,48000.0
1972-06-19,4.259219229221344,4.259219229221344,4.256615102291107,4.256615102291107,0.3719826762098819,91200.0
1972-06-20,4.264661490917206,4.267265617847443,4.264661490917206,4.267265617847443,0.3728736876510083,14400.0
1972-06-21,4.339682877063751,4.339682877063751,4.337078750133514,4.337078750133514,0.3808296744246035,48000.0
1972-06-22,4.4014498591423035,4.4092623591423035,4.398845672607422,4.4092623591423035,0.3879265952855348,86400.0
1972-06-23,4.237450361251831,4.245262861251831,4.237450361251831,4.245262861251831,0.3684945567511021,96000.0
1972-06-26,4.1487061977386475,4.151310384273529,4.1408936977386475,4.151310384273529,0.3578841073904186,62400.0
1972-06-27,4.293307304382324,4.298515617847443,4.293307304382324,4.293307304382324,0.37293698568828404,67200.0
1972-06-28,4.33330512046814,4.351534307003021,4.33330512046814,4.351534307003021,0.3765392508357762,144000.0
1972-06-29,4.429394006729126,4.429394006729126,4.429394006729126,4.429394006729126,0.385380036663264,28800.0
1972-06-30,4.536601006984711,4.5470176339149475,4.536601006984711,4.5470176339149475,0.3969131463672965,72000.0
1972-07-03,4.683806240558624,4.699431240558624,4.683806240558624,4.699431240558624,0.41199116618372494,57600.0
1972-07-05,4.836219608783722,4.836219608783722,4.825802981853485,4.825802981853485,0.4270058562979101,211200.0
1972-07-06,4.8310112953186035,4.87267792224884,4.8310112953186035,4.87267792224884,0.4271197912748902,254400.0
1972-07-07,4.808306813240051,4.823931813240051,4.808306813240051,4.8135151863098145,0.42005508532747615,412800.0
1972-07-10,4.78132963180542,4.786538004875183,4.776121258735657,4.786538004875183,0.41652869130484754,0.0
1972-07-11,4.794584393501282,4.7971885204315186,4.7893760204315186,4.794584393501282,0.41741349245421583,2904000.0
1972-07-12,4.786538004875183,4.791746258735657,4.786538004875183,4.786538004875183,0.41652869130484754,259200.0
1972-07-13,4.633656859397888,4.644073486328125,4.633656859397888,4.644073486328125,0.39974430785514403,225600.0
1972-07-14,4.668212652206421,4.668212652206421,4.660400152206421,4.668212652206421,0.4023985324893146,172800.0
